-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 11/01/2021 through 03/09/2022 
Location: Latitude  26.5064   Longitude 80.2808 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 130.11 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
WD10M                   MERRA-2 Wind Direction at 10 Meters (Degrees) 
WS10M                   MERRA-2 Wind Speed at 10 Meters (m/s) 
PS                      MERRA-2 Surface Pressure (kPa) 
PRECTOTCORR             MERRA-2 Precipitation Corrected (mm/hour) 
RH2M                    MERRA-2 Relative Humidity at 2 Meters (%) 
QV2M                    MERRA-2 Specific Humidity at 2 Meters (g/kg) 
ALLSKY_SFC_LW_DWN       CERES SYN1deg All Sky Surface Longwave Downward Irradiance (W/m^2) 
T2MWET                  MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
T2M                     MERRA-2 Temperature at 2 Meters (C) 
T2MDEW                  MERRA-2 Dew/Frost Point at 2 Meters (C) 
ALLSKY_SFC_UV_INDEX     CERES SYN1deg All Sky Surface UV Index (dimensionless) 
ALLSKY_SFC_UVB          CERES SYN1deg All Sky Surface UVB Irradiance (W/m^2) 
ALLSKY_SFC_UVA          CERES SYN1deg All Sky Surface UVA Irradiance (W/m^2) 
SZA                     CERES SYN1deg Solar Zenith Angle (Degrees) 
ALLSKY_SRF_ALB          CERES SYN1deg All Sky Surface Albedo (dimensionless) 
ALLSKY_SFC_SW_DWN       CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (W/m^2) 
-END HEADER-
YEAR,MO,DY,HR,WD10M,WS10M,PS,PRECTOTCORR,RH2M,QV2M,ALLSKY_SFC_LW_DWN,T2MWET,T2M,T2MDEW,ALLSKY_SFC_UV_INDEX,ALLSKY_SFC_UVB,ALLSKY_SFC_UVA,SZA,ALLSKY_SRF_ALB,ALLSKY_SFC_SW_DWN
2021,12,15,6,346.29,2.34,100.28,0.0,97.94,7.39,-999.0,9.56,9.73,9.4,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,15,7,343.63,2.74,100.34,0.0,88.12,7.57,-999.0,10.74,11.7,9.79,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,15,8,339.18,2.79,100.39,0.0,81.31,7.69,-999.0,11.69,13.25,10.14,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,15,9,325.08,2.12,100.42,0.0,77.75,8.48,-999.0,13.5,15.41,11.59,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,15,10,322.31,3.04,100.4,0.0,63.25,8.48,-999.0,15.2,18.73,11.69,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,15,11,322.32,3.43,100.32,0.0,58.62,8.61,-999.0,15.97,20.11,11.83,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,15,12,324.81,3.31,100.24,0.0,57.94,8.85,-999.0,16.45,20.69,12.21,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,15,13,325.82,3.03,100.15,0.0,58.56,9.03,-999.0,16.7,20.87,12.54,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,15,14,324.62,2.71,100.11,0.0,60.25,9.16,-999.0,16.69,20.62,12.74,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,15,15,319.47,1.98,100.06,0.0,69.25,9.83,-999.0,16.68,19.52,13.83,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,15,16,310.99,1.74,100.06,0.0,77.69,9.58,-999.0,15.33,17.26,13.39,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,15,17,306.51,1.72,100.09,0.0,73.12,8.36,-999.0,13.78,16.16,11.4,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,15,18,304.81,1.44,100.1,0.0,71.38,8.06,-999.0,13.38,15.94,10.83,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,15,19,306.18,1.05,100.1,0.0,69.25,7.81,-999.0,13.07,15.84,10.3,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,15,20,301.25,0.81,100.12,0.0,69.06,7.63,-999.0,12.83,15.62,10.04,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,15,21,296.57,0.91,100.15,0.0,70.56,7.57,-999.0,12.48,15.1,9.86,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,15,22,300.14,1.12,100.15,0.0,72.56,7.45,-999.0,12.08,14.48,9.67,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,15,23,303.43,1.43,100.13,0.0,75.62,7.39,-999.0,11.64,13.73,9.55,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,16,0,308.3,1.75,100.11,0.0,79.94,7.39,-999.0,11.11,12.78,9.44,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,16,1,315.8,1.98,100.12,0.0,82.19,7.32,-999.0,10.76,12.23,9.3,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,16,2,332.6,1.92,100.09,0.0,83.0,7.2,-999.0,10.47,11.87,9.07,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,16,3,359.24,1.76,100.08,0.0,82.94,7.02,-999.0,10.08,11.48,8.69,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,16,4,24.62,1.65,100.12,0.0,83.06,6.77,-999.0,9.6,10.98,8.22,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,16,5,49.69,1.49,100.2,0.0,85.12,6.9,-999.0,9.7,10.9,8.5,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,16,6,76.11,1.46,100.3,0.0,84.88,6.77,-999.0,9.41,10.63,8.19,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,16,7,102.59,1.58,100.38,0.0,81.38,7.08,-999.0,10.37,11.9,8.83,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,16,8,120.41,1.93,100.44,0.0,72.31,6.77,-999.0,10.68,13.08,8.27,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,16,9,130.91,1.55,100.45,0.0,71.44,7.57,-999.0,12.43,14.95,9.9,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,16,10,142.07,1.35,100.41,0.0,64.06,8.36,-999.0,14.87,18.29,11.46,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,16,11,151.5,0.93,100.34,0.0,63.06,9.34,-999.0,16.68,20.26,13.1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,16,12,155.17,0.58,100.23,0.01,64.81,9.95,-999.0,17.46,20.84,14.08,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,16,13,142.52,0.3,100.17,0.02,66.81,10.31,-999.0,17.72,20.87,14.58,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,16,14,90.91,0.49,100.11,0.02,69.38,10.56,-999.0,17.75,20.61,14.9,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,16,15,78.4,0.89,100.06,0.01,75.06,11.05,-999.0,17.83,20.08,15.59,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,16,16,67.62,1.15,100.06,0.01,81.88,11.05,-999.0,17.09,18.66,15.53,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,16,17,58.03,1.52,100.11,0.01,80.81,10.13,-999.0,15.92,17.58,14.27,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,16,18,48.79,1.76,100.18,0.01,82.94,9.95,-999.0,15.39,16.84,13.94,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,16,19,45.16,2.02,100.23,0.01,84.94,9.7,-999.0,14.83,16.08,13.56,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,16,20,38.53,2.16,100.25,0.02,86.0,9.4,-999.0,14.26,15.43,13.09,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,16,21,30.68,2.14,100.27,0.03,87.0,9.34,-999.0,14.07,15.15,12.99,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,16,22,21.45,2.16,100.25,0.05,88.12,9.34,-999.0,13.96,14.94,12.98,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,16,23,9.96,2.21,100.24,0.09,89.06,9.28,-999.0,13.73,14.62,12.83,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,17,0,3.27,2.46,100.23,0.18,88.69,9.03,-999.0,13.4,14.33,12.48,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,17,1,0.46,2.93,100.23,0.19,88.56,8.67,-999.0,12.79,13.73,11.85,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,17,2,2.3,2.92,100.21,0.11,89.88,8.42,-999.0,12.2,13.02,11.38,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,17,3,2.48,2.71,100.22,0.07,90.19,8.24,-999.0,11.82,12.61,11.02,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,17,4,2.27,2.17,100.23,0.03,91.12,8.06,-999.0,11.42,12.13,10.71,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,17,5,359.07,1.92,100.26,0.01,91.62,7.87,-999.0,11.04,11.71,10.37,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,17,6,357.49,1.78,100.31,0.0,91.06,7.75,-999.0,10.87,11.58,10.15,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,17,7,352.73,2.28,100.37,0.0,84.06,7.45,-999.0,10.88,12.19,9.58,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,17,8,341.11,2.2,100.44,0.0,81.0,7.51,-999.0,11.29,12.87,9.71,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,17,9,327.76,2.05,100.46,0.0,80.12,8.18,-999.0,12.72,14.39,11.04,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,17,10,314.87,2.46,100.46,0.0,62.25,7.57,-999.0,13.58,17.18,9.98,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,17,11,310.4,3.17,100.4,0.0,52.0,7.08,-999.0,13.87,18.89,8.86,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,17,12,309.97,3.53,100.31,0.0,51.94,7.26,-999.0,14.33,19.38,9.28,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,17,13,309.06,3.63,100.26,0.0,52.69,7.45,-999.0,14.51,19.44,9.57,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,17,14,309.31,3.68,100.22,0.0,55.06,7.51,-999.0,14.32,18.9,9.73,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,17,15,310.57,2.93,100.2,0.0,66.19,8.24,-999.0,14.36,17.5,11.22,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,17,16,311.19,2.66,100.23,0.0,81.25,8.42,-999.0,13.04,14.62,11.46,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,17,17,311.39,3.07,100.28,0.0,82.56,7.57,-999.0,11.29,12.73,9.84,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,17,18,312.16,3.24,100.37,0.0,81.94,7.08,-999.0,10.4,11.88,8.9,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,17,19,312.1,3.38,100.4,0.0,80.62,6.59,-999.0,9.43,11.02,7.83,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,17,20,311.31,3.43,100.43,0.0,79.38,6.1,-999.0,8.38,10.08,6.69,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,17,21,310.66,3.43,100.45,0.0,78.62,5.62,-999.0,7.32,9.06,5.57,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,17,22,311.66,3.41,100.44,0.0,78.38,5.25,-999.0,6.37,8.12,4.61,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,17,23,313.03,3.38,100.37,0.0,79.12,5.0,-999.0,5.58,7.26,3.9,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,18,0,313.85,3.3,100.36,0.0,80.5,4.82,-999.0,4.91,6.46,3.36,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,18,1,313.43,3.22,100.32,0.0,82.25,4.7,-999.0,4.33,5.73,2.94,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,18,2,312.52,3.19,100.32,0.0,83.75,4.58,-999.0,3.86,5.12,2.59,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,18,3,311.45,3.21,100.32,0.0,85.0,4.52,-999.0,3.46,4.62,2.3,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,18,4,309.61,3.23,100.33,0.0,86.06,4.39,-999.0,3.08,4.15,2.01,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,18,5,307.53,3.23,100.38,0.0,87.06,4.33,-999.0,2.71,3.69,1.73,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,18,6,304.84,3.23,100.47,0.0,87.44,4.27,-999.0,2.49,3.44,1.53,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,18,7,301.47,4.25,100.54,0.0,77.06,4.39,-999.0,3.87,5.71,2.02,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,18,8,291.67,3.68,100.59,0.0,71.69,4.7,-999.0,5.41,7.79,3.05,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,18,9,276.27,3.0,100.63,0.0,69.12,5.55,-999.0,8.04,10.73,5.35,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,18,10,295.12,4.29,100.59,0.0,50.94,5.31,-999.0,9.69,14.71,4.66,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,18,11,298.94,4.89,100.53,0.0,43.62,5.13,-999.0,10.31,16.55,4.07,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,18,12,297.19,4.8,100.43,0.0,42.81,5.25,-999.0,10.79,17.19,4.38,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,18,13,296.01,4.69,100.36,0.0,42.75,5.25,-999.0,10.92,17.33,4.5,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,18,14,296.01,4.67,100.32,0.0,44.75,5.37,-999.0,10.77,16.83,4.71,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,18,15,296.15,3.37,100.3,0.0,59.44,6.41,-999.0,11.36,15.25,7.47,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,18,16,294.96,3.0,100.31,0.0,77.12,6.59,-999.0,9.75,11.67,7.83,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,18,17,294.16,3.42,100.35,0.0,79.0,5.86,-999.0,7.78,9.5,6.06,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,18,18,293.15,3.52,100.39,0.0,79.5,5.55,-999.0,7.04,8.7,5.37,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,18,19,291.39,3.6,100.43,0.0,79.69,5.31,-999.0,6.37,8.01,4.73,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,18,20,289.6,3.66,100.44,0.0,79.69,5.07,-999.0,5.76,7.39,4.13,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,18,21,290.06,3.67,100.43,0.0,80.06,4.88,-999.0,5.15,6.75,3.56,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,18,22,292.93,3.69,100.43,0.0,80.44,4.7,-999.0,4.55,6.1,3.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,18,23,296.67,3.81,100.4,0.0,80.81,4.52,-999.0,4.02,5.53,2.51,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,19,0,299.43,3.85,100.39,0.0,81.5,4.39,-999.0,3.5,4.94,2.05,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,19,1,300.0,3.67,100.35,0.0,82.88,4.27,-999.0,2.94,4.28,1.62,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,19,2,298.71,3.45,100.31,0.0,84.5,4.15,-999.0,2.44,3.63,1.26,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,19,3,296.09,3.36,100.29,0.0,85.69,4.09,-999.0,2.0,3.09,0.91,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,19,4,293.27,3.28,100.33,0.0,86.62,3.97,-999.0,1.62,2.62,0.6,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,19,5,290.97,3.19,100.39,0.0,87.62,3.91,-999.0,1.26,2.19,0.33,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,19,6,289.17,3.09,100.46,0.0,88.31,3.85,-999.0,1.08,1.95,0.2,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,19,7,287.85,4.08,100.5,0.0,79.0,3.97,-999.0,2.25,3.9,0.6,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,19,8,283.01,3.5,100.58,0.0,74.38,4.27,-999.0,3.83,5.92,1.74,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,19,9,275.69,2.83,100.64,0.0,70.75,5.0,-999.0,6.49,8.98,4.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,19,10,297.74,3.59,100.59,0.0,55.38,5.07,-999.0,8.49,12.83,4.15,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,19,11,308.96,4.46,100.52,0.0,45.69,4.88,-999.0,9.32,15.16,3.48,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,19,12,306.05,4.58,100.43,0.0,45.12,5.13,-999.0,10.1,16.08,4.12,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,19,13,303.47,4.59,100.38,0.0,46.12,5.37,-999.0,10.55,16.37,4.73,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,19,14,302.06,4.34,100.32,0.0,48.06,5.43,-999.0,10.55,16.05,5.05,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,19,15,300.91,2.72,100.3,0.0,64.69,6.71,-999.0,11.35,14.6,8.11,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,19,16,296.04,2.67,100.28,0.0,77.75,6.41,-999.0,9.3,11.16,7.45,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,19,17,289.34,2.97,100.33,0.0,77.25,5.62,-999.0,7.33,9.2,5.45,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,19,18,284.07,3.05,100.36,0.0,77.69,5.31,-999.0,6.62,8.44,4.8,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,19,19,278.0,3.03,100.36,0.0,77.56,5.13,-999.0,5.99,7.82,4.17,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,19,20,274.05,3.09,100.4,0.0,78.44,4.94,-999.0,5.37,7.11,3.63,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,19,21,274.0,3.25,100.41,0.0,80.38,4.76,-999.0,4.78,6.34,3.22,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,19,22,275.5,3.42,100.4,0.0,82.12,4.64,-999.0,4.25,5.65,2.85,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,19,23,275.76,3.5,100.36,0.0,83.31,4.52,-999.0,3.79,5.08,2.49,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,20,0,272.17,3.5,100.32,0.0,84.31,4.46,-999.0,3.33,4.55,2.12,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,20,1,271.03,3.48,100.3,0.0,85.5,4.33,-999.0,2.91,4.03,1.8,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,20,2,273.27,3.42,100.29,0.0,87.06,4.27,-999.0,2.53,3.51,1.55,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,20,3,274.45,3.32,100.27,0.0,88.5,4.15,-999.0,2.11,2.98,1.23,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,20,4,275.01,3.22,100.3,0.0,89.88,4.09,-999.0,1.69,2.45,0.93,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,20,5,275.8,3.09,100.33,0.0,91.12,3.97,-999.0,1.25,1.91,0.59,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,20,6,276.6,2.85,100.4,0.0,91.44,3.91,-999.0,0.94,1.58,0.3,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,20,7,276.23,2.59,100.47,0.0,82.62,4.27,-999.0,2.9,4.26,1.56,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,20,8,271.35,2.33,100.55,0.0,74.06,4.39,-999.0,4.22,6.34,2.09,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,20,9,261.65,1.72,100.6,0.0,72.0,5.13,-999.0,6.63,9.0,4.26,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,20,10,272.2,1.63,100.55,0.0,60.88,5.37,-999.0,8.53,12.17,4.89,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,20,11,289.71,1.99,100.45,0.0,47.44,4.82,-999.0,8.79,14.32,3.26,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,20,12,293.96,2.23,100.37,0.0,43.12,4.7,-999.0,9.21,15.49,2.94,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,20,13,294.24,2.32,100.29,0.0,43.44,4.88,-999.0,9.59,15.83,3.35,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,20,14,293.56,2.13,100.23,0.0,47.5,5.19,-999.0,9.94,15.5,4.37,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,20,15,291.54,1.6,100.21,0.0,63.69,6.53,-999.0,11.12,14.49,7.76,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,20,16,288.69,1.66,100.23,0.0,63.44,5.74,-999.0,9.19,12.52,5.84,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,20,17,288.51,1.77,100.28,0.0,59.56,5.0,-999.0,7.72,11.49,3.95,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,20,18,289.23,1.78,100.33,0.0,59.88,4.88,-999.0,7.29,11.01,3.56,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,20,19,289.57,1.75,100.37,0.0,59.94,4.76,-999.0,6.92,10.62,3.21,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,20,20,288.43,1.73,100.38,0.0,60.06,4.64,-999.0,6.46,10.14,2.78,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,20,21,286.42,1.69,100.38,0.0,60.25,4.52,-999.0,6.0,9.63,2.36,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,20,22,286.36,1.64,100.36,0.0,61.31,4.46,-999.0,5.69,9.2,2.19,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,20,23,289.85,1.7,100.32,0.0,61.81,4.33,-999.0,5.26,8.69,1.82,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,21,0,290.98,1.83,100.29,0.0,62.94,4.15,-999.0,4.6,7.88,1.32,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,21,1,289.47,1.92,100.22,0.0,64.75,4.09,-999.0,4.01,7.08,0.95,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,21,2,284.77,2.08,100.17,0.0,68.0,4.03,-999.0,3.47,6.17,0.76,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,21,3,278.05,2.4,100.14,0.0,73.69,4.03,-999.0,2.85,4.99,0.71,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,21,4,273.61,2.73,100.17,0.0,79.62,3.97,-999.0,2.26,3.86,0.66,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,21,5,270.62,2.88,100.21,0.0,83.19,3.97,-999.0,1.9,3.19,0.61,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,21,6,268.62,2.91,100.27,0.0,85.56,4.03,-999.0,1.78,2.87,0.69,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,21,7,267.61,2.63,100.36,0.0,83.38,4.7,-999.0,4.21,5.51,2.91,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,21,8,264.39,3.12,100.4,0.0,70.5,4.76,-999.0,5.67,8.16,3.17,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,21,9,255.33,2.07,100.42,0.0,69.12,5.49,-999.0,7.96,10.65,5.28,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,21,10,257.68,1.83,100.37,0.0,57.38,5.68,-999.0,9.87,13.99,5.75,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,21,11,285.75,1.9,100.27,0.0,44.19,5.19,-999.0,10.41,16.56,4.26,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,21,12,300.23,2.19,100.22,0.0,42.12,5.25,-999.0,11.01,17.56,4.47,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,21,13,306.53,2.1,100.16,0.0,43.81,5.55,-999.0,11.52,17.79,5.26,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,21,14,307.95,1.98,100.12,0.0,46.62,5.8,-999.0,11.63,17.42,5.84,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,21,15,305.57,1.72,100.12,0.0,68.31,7.69,-999.0,13.01,15.88,10.14,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,21,16,305.63,2.24,100.16,0.0,69.5,6.53,-999.0,10.37,13.06,7.67,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,21,17,308.2,2.29,100.2,0.0,65.06,5.68,-999.0,8.76,11.91,5.62,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,21,18,312.84,2.06,100.22,0.0,62.5,5.37,-999.0,8.32,11.76,4.88,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,21,19,306.64,1.56,100.19,0.0,58.25,5.07,-999.0,8.02,11.98,4.08,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,21,20,286.66,1.12,100.17,0.0,55.12,4.82,-999.0,7.76,12.12,3.4,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,21,21,267.01,1.05,100.16,0.0,56.44,4.76,-999.0,7.35,11.51,3.18,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,21,22,265.63,1.13,100.13,0.0,58.75,4.76,-999.0,6.93,10.78,3.08,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021,12,21,23,271.12,1.2,100.09,0.0,61.81,4.7,-999.0,6.45,9.92,2.98,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
